GEOID,NAME,total,hisp,white,black,amind_aknat,asian,nathw_pacis,other_race,multi_race,pop_over18,pop_under18,total_housing,occupied_housing,jobs_rac,jobs_rac_low,jobs_rac_mid,jobs_rac_hi,jobs_wac,jobs_wac_low,jobs_wac_mid,jobs_wac_hi
511319303022106,"Block 2106, Block Group 2, Census Tract 9303.02, Northampton County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002044,"Block 2044, Block Group 2, Census Tract 906, Accomack County, Virginia",54,1,49,0,0,0,0,0,4,51,3,53,36,24,6,5,13,0,0,0,0
510010906002045,"Block 2045, Block Group 2, Census Tract 906, Accomack County, Virginia",34,5,27,2,0,0,0,0,0,29,5,18,12,13,3,5,5,0,0,0,0
510010906002046,"Block 2046, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002048,"Block 2048, Block Group 2, Census Tract 906, Accomack County, Virginia",40,2,31,2,1,0,0,0,4,36,4,35,13,17,2,9,6,0,0,0,0
510010906002049,"Block 2049, Block Group 2, Census Tract 906, Accomack County, Virginia",21,0,17,0,0,2,0,0,2,20,1,11,11,6,1,3,2,0,0,0,0
510010906002050,"Block 2050, Block Group 2, Census Tract 906, Accomack County, Virginia",27,1,25,0,0,0,0,0,1,23,4,17,15,13,2,6,5,0,0,0,0
510010906002051,"Block 2051, Block Group 2, Census Tract 906, Accomack County, Virginia",50,3,47,0,0,0,0,0,0,36,14,23,23,19,3,10,6,3,1,2,0
510010906002052,"Block 2052, Block Group 2, Census Tract 906, Accomack County, Virginia",10,2,3,4,0,0,0,0,1,6,4,1,1,7,2,4,1,0,0,0,0
510010906002053,"Block 2053, Block Group 2, Census Tract 906, Accomack County, Virginia",97,4,88,0,0,0,0,2,3,85,12,77,52,38,6,11,21,3,0,0,3
510010906002054,"Block 2054, Block Group 2, Census Tract 906, Accomack County, Virginia",14,0,12,0,0,0,0,0,2,14,0,5,0,8,1,3,4,1,0,1,0
510010906002055,"Block 2055, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002056,"Block 2056, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002057,"Block 2057, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002058,"Block 2058, Block Group 2, Census Tract 906, Accomack County, Virginia",47,2,44,1,0,0,0,0,0,44,3,33,23,16,1,3,12,0,0,0,0
510010906002059,"Block 2059, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002060,"Block 2060, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002061,"Block 2061, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002062,"Block 2062, Block Group 2, Census Tract 906, Accomack County, Virginia",123,1,120,2,0,0,0,0,0,116,7,47,29,46,8,13,25,2,1,1,0
510010906002063,"Block 2063, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002064,"Block 2064, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002066,"Block 2066, Block Group 2, Census Tract 906, Accomack County, Virginia",7,3,2,0,0,0,0,0,2,3,4,2,2,4,1,2,1,0,0,0,0
510010906002067,"Block 2067, Block Group 2, Census Tract 906, Accomack County, Virginia",11,2,6,0,0,0,0,0,3,10,1,3,3,4,0,4,0,0,0,0,0
510010906002069,"Block 2069, Block Group 2, Census Tract 906, Accomack County, Virginia",11,0,8,2,0,0,0,0,1,11,0,4,4,6,0,3,3,0,0,0,0
510010906002070,"Block 2070, Block Group 2, Census Tract 906, Accomack County, Virginia",3,3,0,0,0,0,0,0,0,3,0,4,4,4,1,1,2,4,0,4,0
510010906002072,"Block 2072, Block Group 2, Census Tract 906, Accomack County, Virginia",8,7,0,1,0,0,0,0,0,4,4,3,2,5,1,0,4,0,0,0,0
510010906002073,"Block 2073, Block Group 2, Census Tract 906, Accomack County, Virginia",1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
510010906002074,"Block 2074, Block Group 2, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010906002076,"Block 2076, Block Group 2, Census Tract 906, Accomack County, Virginia",3,0,1,0,0,0,0,0,2,3,0,6,1,0,0,0,0,0,0,0,0
510010906002077,"Block 2077, Block Group 2, Census Tract 906, Accomack County, Virginia",6,4,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0
510010906002080,"Block 2080, Block Group 2, Census Tract 906, Accomack County, Virginia",15,1,12,0,0,0,0,0,2,8,7,8,8,3,1,0,2,0,0,0,0
510010906003000,"Block 3000, Block Group 3, Census Tract 906, Accomack County, Virginia",107,8,15,78,0,0,0,0,6,81,26,68,63,74,16,25,33,7,2,3,2
510010906003001,"Block 3001, Block Group 3, Census Tract 906, Accomack County, Virginia",19,3,4,11,0,0,0,0,1,18,1,7,7,6,1,2,3,0,0,0,0
510010906003002,"Block 3002, Block Group 3, Census Tract 906, Accomack County, Virginia",12,2,2,8,0,0,0,0,0,12,0,5,5,5,1,3,1,0,0,0,0
510010906003004,"Block 3004, Block Group 3, Census Tract 906, Accomack County, Virginia",11,3,7,0,0,0,1,0,0,7,4,5,0,5,1,1,3,0,0,0,0
510010906003005,"Block 3005, Block Group 3, Census Tract 906, Accomack County, Virginia",69,0,53,9,0,0,0,0,7,55,14,53,38,17,2,4,11,28,9,10,9
510010906003007,"Block 3007, Block Group 3, Census Tract 906, Accomack County, Virginia",18,3,13,0,0,1,0,0,1,15,3,9,9,5,1,2,2,0,0,0,0
510010906003008,"Block 3008, Block Group 3, Census Tract 906, Accomack County, Virginia",13,3,9,0,0,0,0,0,1,10,3,8,8,4,1,2,1,57,13,29,15
510010907002041,"Block 2041, Block Group 2, Census Tract 907, Accomack County, Virginia",41,0,33,8,0,0,0,0,0,40,1,23,13,9,2,1,6,0,0,0,0
510010907002042,"Block 2042, Block Group 2, Census Tract 907, Accomack County, Virginia",29,1,24,4,0,0,0,0,0,20,9,15,15,11,1,3,7,0,0,0,0
510010907002043,"Block 2043, Block Group 2, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0
510010907002045,"Block 2045, Block Group 2, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907002046,"Block 2046, Block Group 2, Census Tract 907, Accomack County, Virginia",8,0,5,3,0,0,0,0,0,5,3,3,3,7,0,3,4,0,0,0,0
510010907002048,"Block 2048, Block Group 2, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907002049,"Block 2049, Block Group 2, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003000,"Block 3000, Block Group 3, Census Tract 907, Accomack County, Virginia",8,0,6,0,0,0,0,0,2,5,3,12,4,1,0,1,0,1,0,1,0
510010907003001,"Block 3001, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003003,"Block 3003, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003004,"Block 3004, Block Group 3, Census Tract 907, Accomack County, Virginia",50,8,5,32,0,0,0,0,5,36,14,23,18,23,1,7,15,0,0,0,0
510010907003005,"Block 3005, Block Group 3, Census Tract 907, Accomack County, Virginia",10,2,4,3,0,0,0,0,1,2,8,6,6,5,1,3,1,0,0,0,0
510010907003007,"Block 3007, Block Group 3, Census Tract 907, Accomack County, Virginia",3,0,0,2,0,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0
510010907003008,"Block 3008, Block Group 3, Census Tract 907, Accomack County, Virginia",18,4,13,0,0,0,0,0,1,14,4,14,10,6,1,1,4,0,0,0,0
510010907003009,"Block 3009, Block Group 3, Census Tract 907, Accomack County, Virginia",16,0,15,0,0,0,0,1,0,16,0,10,5,3,0,0,3,0,0,0,0
510010907003010,"Block 3010, Block Group 3, Census Tract 907, Accomack County, Virginia",45,1,10,33,0,0,0,0,1,41,4,34,34,28,4,12,12,3,2,0,1
510010907003011,"Block 3011, Block Group 3, Census Tract 907, Accomack County, Virginia",17,0,14,2,0,0,0,0,1,13,4,10,10,7,2,3,2,0,0,0,0
510010907003012,"Block 3012, Block Group 3, Census Tract 907, Accomack County, Virginia",5,0,5,0,0,0,0,0,0,5,0,6,3,1,0,0,1,0,0,0,0
510010907003013,"Block 3013, Block Group 3, Census Tract 907, Accomack County, Virginia",8,0,7,1,0,0,0,0,0,6,2,7,7,6,1,2,3,0,0,0,0
510010907003014,"Block 3014, Block Group 3, Census Tract 907, Accomack County, Virginia",15,1,11,0,0,0,0,0,3,12,3,8,3,5,0,3,2,0,0,0,0
510010907003015,"Block 3015, Block Group 3, Census Tract 907, Accomack County, Virginia",15,6,9,0,0,0,0,0,0,5,10,7,1,7,0,2,5,0,0,0,0
510010907003016,"Block 3016, Block Group 3, Census Tract 907, Accomack County, Virginia",5,0,0,5,0,0,0,0,0,5,0,3,3,1,0,0,1,0,0,0,0
510010907003017,"Block 3017, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003018,"Block 3018, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003019,"Block 3019, Block Group 3, Census Tract 907, Accomack County, Virginia",16,0,8,7,0,0,0,0,1,11,5,7,0,7,2,4,1,35,1,9,25
510010907003020,"Block 3020, Block Group 3, Census Tract 907, Accomack County, Virginia",16,2,4,5,0,1,0,0,4,15,1,2,1,5,1,2,2,0,0,0,0
510010907003021,"Block 3021, Block Group 3, Census Tract 907, Accomack County, Virginia",7,0,7,0,0,0,0,0,0,4,3,6,0,2,1,0,1,0,0,0,0
510010907003022,"Block 3022, Block Group 3, Census Tract 907, Accomack County, Virginia",14,0,12,2,0,0,0,0,0,7,7,6,6,6,1,2,3,8,4,3,1
510010907003023,"Block 3023, Block Group 3, Census Tract 907, Accomack County, Virginia",6,0,3,3,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0
510010907003024,"Block 3024, Block Group 3, Census Tract 907, Accomack County, Virginia",21,0,15,2,0,0,0,0,4,17,4,12,9,10,4,2,4,5,3,2,0
510010907003026,"Block 3026, Block Group 3, Census Tract 907, Accomack County, Virginia",17,0,9,5,0,0,0,0,3,8,9,3,0,7,0,4,3,0,0,0,0
510010907003027,"Block 3027, Block Group 3, Census Tract 907, Accomack County, Virginia",60,0,16,39,1,4,0,0,0,43,17,28,28,32,5,18,9,0,0,0,0
510010907003029,"Block 3029, Block Group 3, Census Tract 907, Accomack County, Virginia",64,5,0,59,0,0,0,0,0,44,20,29,25,16,0,8,8,1,0,1,0
510010906003010,"Block 3010, Block Group 3, Census Tract 906, Accomack County, Virginia",45,8,29,7,0,0,0,0,1,33,12,34,22,16,5,2,9,11,4,4,3
510010906003011,"Block 3011, Block Group 3, Census Tract 906, Accomack County, Virginia",30,0,26,4,0,0,0,0,0,21,9,19,19,10,2,1,7,0,0,0,0
510010906003013,"Block 3013, Block Group 3, Census Tract 906, Accomack County, Virginia",27,3,17,4,0,0,0,0,3,24,3,15,15,18,1,8,9,0,0,0,0
510010906003014,"Block 3014, Block Group 3, Census Tract 906, Accomack County, Virginia",28,9,14,5,0,0,0,0,0,19,9,16,11,21,2,11,8,12,3,5,4
510010906003015,"Block 3015, Block Group 3, Census Tract 906, Accomack County, Virginia",26,3,20,2,0,0,0,0,1,21,5,10,10,4,2,1,1,0,0,0,0
510010906003017,"Block 3017, Block Group 3, Census Tract 906, Accomack County, Virginia",67,0,4,63,0,0,0,0,0,46,21,42,37,41,5,21,15,0,0,0,0
510010906003018,"Block 3018, Block Group 3, Census Tract 906, Accomack County, Virginia",19,0,5,13,0,0,0,0,1,16,3,5,3,6,1,3,2,0,0,0,0
510010906003019,"Block 3019, Block Group 3, Census Tract 906, Accomack County, Virginia",109,2,9,93,0,0,0,0,5,80,29,58,58,68,19,28,21,16,2,6,8
510010906003020,"Block 3020, Block Group 3, Census Tract 906, Accomack County, Virginia",37,0,16,16,1,0,0,3,1,22,15,55,12,22,3,9,10,42,10,18,14
510010906003021,"Block 3021, Block Group 3, Census Tract 906, Accomack County, Virginia",29,1,22,5,0,0,0,0,1,26,3,21,12,14,2,5,7,4,1,3,0
510010906003022,"Block 3022, Block Group 3, Census Tract 906, Accomack County, Virginia",28,6,14,6,0,0,0,0,2,20,8,21,16,11,2,3,6,1,0,1,0
510010906003023,"Block 3023, Block Group 3, Census Tract 906, Accomack County, Virginia",44,0,36,6,0,1,0,0,1,43,1,25,25,21,4,6,11,5,0,4,1
510010906003024,"Block 3024, Block Group 3, Census Tract 906, Accomack County, Virginia",10,0,9,1,0,0,0,0,0,8,2,6,1,2,0,0,2,0,0,0,0
510010906003025,"Block 3025, Block Group 3, Census Tract 906, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,0
510010906003026,"Block 3026, Block Group 3, Census Tract 906, Accomack County, Virginia",2,1,0,1,0,0,0,0,0,2,0,3,3,1,0,1,0,39,16,18,5
510010906003027,"Block 3027, Block Group 3, Census Tract 906, Accomack County, Virginia",14,0,14,0,0,0,0,0,0,13,1,10,10,2,0,1,1,19,18,1,0
510010906003028,"Block 3028, Block Group 3, Census Tract 906, Accomack County, Virginia",4,0,0,3,0,0,0,0,1,2,2,5,3,4,1,1,2,0,0,0,0
510010906003029,"Block 3029, Block Group 3, Census Tract 906, Accomack County, Virginia",43,0,43,0,0,0,0,0,0,43,0,31,28,21,8,4,9,2,0,2,0
510010906003030,"Block 3030, Block Group 3, Census Tract 906, Accomack County, Virginia",6,0,6,0,0,0,0,0,0,5,1,5,5,1,1,0,0,0,0,0,0
510010906003031,"Block 3031, Block Group 3, Census Tract 906, Accomack County, Virginia",25,5,20,0,0,0,0,0,0,25,0,19,19,8,0,2,6,0,0,0,0
510010906003032,"Block 3032, Block Group 3, Census Tract 906, Accomack County, Virginia",32,0,31,0,0,0,0,0,1,22,10,12,11,6,1,0,5,0,0,0,0
510010906003033,"Block 3033, Block Group 3, Census Tract 906, Accomack County, Virginia",20,1,17,2,0,0,0,0,0,19,1,9,9,8,1,3,4,0,0,0,0
510010906003035,"Block 3035, Block Group 3, Census Tract 906, Accomack County, Virginia",23,2,19,0,0,0,0,0,2,22,1,14,11,14,4,3,7,0,0,0,0
510010907003030,"Block 3030, Block Group 3, Census Tract 907, Accomack County, Virginia",16,4,9,3,0,0,0,0,0,15,1,3,3,5,0,3,2,0,0,0,0
510010907003032,"Block 3032, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003033,"Block 3033, Block Group 3, Census Tract 907, Accomack County, Virginia",3,0,0,3,0,0,0,0,0,3,0,1,0,2,0,1,1,0,0,0,0
510010907003034,"Block 3034, Block Group 3, Census Tract 907, Accomack County, Virginia",4,2,0,2,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0
510010907003036,"Block 3036, Block Group 3, Census Tract 907, Accomack County, Virginia",9,0,9,0,0,0,0,0,0,9,0,7,7,5,1,2,2,0,0,0,0
510010907003037,"Block 3037, Block Group 3, Census Tract 907, Accomack County, Virginia",9,2,4,3,0,0,0,0,0,7,2,2,2,3,0,0,3,0,0,0,0
510010907003040,"Block 3040, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003042,"Block 3042, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907003043,"Block 3043, Block Group 3, Census Tract 907, Accomack County, Virginia",30,5,0,25,0,0,0,0,0,23,7,13,9,10,1,8,1,0,0,0,0
510010907003044,"Block 3044, Block Group 3, Census Tract 907, Accomack County, Virginia",3,0,0,3,0,0,0,0,0,3,0,2,2,1,0,0,1,0,0,0,0
510010907003046,"Block 3046, Block Group 3, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004000,"Block 4000, Block Group 4, Census Tract 907, Accomack County, Virginia",20,0,3,16,0,0,0,0,1,16,4,14,7,6,0,4,2,0,0,0,0
510010907004002,"Block 4002, Block Group 4, Census Tract 907, Accomack County, Virginia",24,0,7,17,0,0,0,0,0,15,9,13,13,22,2,10,10,0,0,0,0
510010907004003,"Block 4003, Block Group 4, Census Tract 907, Accomack County, Virginia",74,0,22,49,0,1,0,2,0,60,14,32,32,39,5,19,15,1,0,1,0
510010907004005,"Block 4005, Block Group 4, Census Tract 907, Accomack County, Virginia",53,3,17,33,0,0,0,0,0,32,21,23,19,21,8,6,7,1,0,1,0
510010907004006,"Block 4006, Block Group 4, Census Tract 907, Accomack County, Virginia",175,5,68,101,0,0,0,1,0,139,36,85,85,72,6,32,34,6,0,3,3
510010907004008,"Block 4008, Block Group 4, Census Tract 907, Accomack County, Virginia",39,1,35,0,0,0,0,0,3,36,3,19,13,19,1,7,11,0,0,0,0
510010907004009,"Block 4009, Block Group 4, Census Tract 907, Accomack County, Virginia",18,1,13,3,0,0,0,0,1,8,10,5,0,8,0,3,5,0,0,0,0
510010907004010,"Block 4010, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004012,"Block 4012, Block Group 4, Census Tract 907, Accomack County, Virginia",7,1,0,5,0,1,0,0,0,3,4,3,0,1,1,0,0,0,0,0,0
510010907004013,"Block 4013, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004014,"Block 4014, Block Group 4, Census Tract 907, Accomack County, Virginia",87,3,75,3,0,0,0,0,6,75,12,65,50,25,3,7,15,0,0,0,0
510010907004015,"Block 4015, Block Group 4, Census Tract 907, Accomack County, Virginia",12,3,8,1,0,0,0,0,0,10,2,7,7,7,0,3,4,0,0,0,0
510010907004016,"Block 4016, Block Group 4, Census Tract 907, Accomack County, Virginia",7,1,3,0,1,0,0,0,2,4,3,5,0,2,1,0,1,0,0,0,0
510010907004017,"Block 4017, Block Group 4, Census Tract 907, Accomack County, Virginia",24,0,23,0,0,0,0,0,1,24,0,16,11,6,2,2,2,0,0,0,0
510010907004018,"Block 4018, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004019,"Block 4019, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004020,"Block 4020, Block Group 4, Census Tract 907, Accomack County, Virginia",157,11,145,0,0,0,0,0,1,128,29,89,83,47,7,16,24,31,7,19,5
510010907004021,"Block 4021, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004022,"Block 4022, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004023,"Block 4023, Block Group 4, Census Tract 907, Accomack County, Virginia",19,0,19,0,0,0,0,0,0,13,6,8,8,6,1,4,1,0,0,0,0
510010907004024,"Block 4024, Block Group 4, Census Tract 907, Accomack County, Virginia",20,2,17,0,0,1,0,0,0,18,2,14,14,10,1,2,7,4,0,2,2
510010907004025,"Block 4025, Block Group 4, Census Tract 907, Accomack County, Virginia",14,4,1,9,0,0,0,0,0,12,2,3,1,1,0,0,1,0,0,0,0
510010907004026,"Block 4026, Block Group 4, Census Tract 907, Accomack County, Virginia",29,0,13,10,0,0,0,1,5,25,4,16,16,9,4,5,0,2,0,2,0
510010907004027,"Block 4027, Block Group 4, Census Tract 907, Accomack County, Virginia",4,0,2,0,0,0,0,1,1,4,0,3,3,1,1,0,0,0,0,0,0
510010907004028,"Block 4028, Block Group 4, Census Tract 907, Accomack County, Virginia",53,1,34,18,0,0,0,0,0,44,9,26,26,22,3,8,11,0,0,0,0
510010907004030,"Block 4030, Block Group 4, Census Tract 907, Accomack County, Virginia",8,1,4,2,0,0,0,0,1,7,1,1,1,2,0,1,1,0,0,0,0
510010907004031,"Block 4031, Block Group 4, Census Tract 907, Accomack County, Virginia",6,2,3,0,0,0,0,0,1,4,2,2,2,2,0,0,2,0,0,0,0
510010907004033,"Block 4033, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004034,"Block 4034, Block Group 4, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907004036,"Block 4036, Block Group 4, Census Tract 907, Accomack County, Virginia",35,1,27,2,0,0,0,0,5,30,5,19,10,14,0,4,10,0,0,0,0
510010907004037,"Block 4037, Block Group 4, Census Tract 907, Accomack County, Virginia",5,1,4,0,0,0,0,0,0,3,2,3,2,2,0,2,0,0,0,0,0
510010907005000,"Block 5000, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005002,"Block 5002, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005003,"Block 5003, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005006,"Block 5006, Block Group 5, Census Tract 907, Accomack County, Virginia",3,1,2,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0
510010907005008,"Block 5008, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005009,"Block 5009, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005010,"Block 5010, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005012,"Block 5012, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005013,"Block 5013, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005015,"Block 5015, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005016,"Block 5016, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005018,"Block 5018, Block Group 5, Census Tract 907, Accomack County, Virginia",26,2,19,0,0,0,0,0,5,26,0,6,6,13,1,5,7,0,0,0,0
510010907005019,"Block 5019, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005021,"Block 5021, Block Group 5, Census Tract 907, Accomack County, Virginia",37,1,24,12,0,0,0,0,0,26,11,17,17,15,3,8,4,7,0,4,3
510010907005022,"Block 5022, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005023,"Block 5023, Block Group 5, Census Tract 907, Accomack County, Virginia",20,0,17,3,0,0,0,0,0,20,0,18,10,5,1,2,2,0,0,0,0
510010907005025,"Block 5025, Block Group 5, Census Tract 907, Accomack County, Virginia",27,1,24,0,0,0,0,0,2,23,4,13,7,7,0,3,4,0,0,0,0
510010907005026,"Block 5026, Block Group 5, Census Tract 907, Accomack County, Virginia",26,4,15,7,0,0,0,0,0,20,6,15,15,12,0,8,4,0,0,0,0
510010907005027,"Block 5027, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005028,"Block 5028, Block Group 5, Census Tract 907, Accomack County, Virginia",17,1,3,8,0,2,0,0,3,10,7,6,6,9,2,4,3,0,0,0,0
510010907005029,"Block 5029, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005030,"Block 5030, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005031,"Block 5031, Block Group 5, Census Tract 907, Accomack County, Virginia",43,3,39,0,0,0,0,0,1,37,6,22,21,14,3,4,7,2,1,1,0
510010907005032,"Block 5032, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005033,"Block 5033, Block Group 5, Census Tract 907, Accomack County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510010907005034,"Block 5034, Block Group 5, Census Tract 907, Accomack County, Virginia",49,1,46,0,0,2,0,0,0,43,6,44,23,24,3,8,13,0,0,0,0
510010907005035,"Block 5035, Block Group 5, Census Tract 907, Accomack County, Virginia",1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0
510010907005036,"Block 5036, Block Group 5, Census Tract 907, Accomack County, Virginia",16,1,7,8,0,0,0,0,0,9,7,7,7,5,0,3,2,0,0,0,0
