PatchID,X_m,Y_m,NAVD88ELEV_m,Max_m,FloodingHour
5992,428640,4155300,9.058,0,0
5993,428670,4155300,8.874,0,0
5994,428700,4155300,9.553,0,0
5995,428730,4155300,9.353,0,0
5996,428760,4155300,9.366,0,0
5997,428790,4155300,9.473,0,0
5998,428820,4155300,9.58,0,0
5999,428850,4155300,9.82,0,0
6000,428880,4155300,10.216,0,0
6001,428910,4155300,10.283,0,0
6002,428940,4155300,10.518,0,0
6003,428970,4155300,10.541,0,0
6004,429000,4155300,10.472,0,0
6005,429030,4155300,10.197,0,0
6006,429060,4155300,8.936,0,0
6007,429090,4155300,9.732,0,0
6008,429120,4155300,10.186,0,0
6009,429150,4155300,10.196,0,0
6010,429180,4155300,10.31,0,0
5744,429240,4155300,10.591,0,0
6011,429210,4155300,10.433,0,0
6012,429240,4155300,10.601,0,0
5949,427350,4155270,10.855,0,0
6217,427350,4155270,10.871,0,0
6218,427380,4155270,11.031,0,0
6219,427410,4155270,10.995,0,0
6220,427440,4155270,10.707,0,0
6221,427470,4155270,10.544,0,0
6222,427500,4155270,10.273,0,0
6223,427530,4155270,10.091,0,0
6224,427560,4155270,9.967,0,0
6225,427590,4155270,9.917,0,0
6226,427620,4155270,9.94,0,0
6227,427650,4155270,9.846,0,0
6228,427680,4155270,9.759,0,0
6229,427710,4155270,9.705,0,0
6230,427740,4155270,9.65,0,0
6231,427770,4155270,9.674,0,0
6232,427800,4155270,9.633,0,0
6233,427830,4155270,9.708,0,0
6234,427860,4155270,9.8,0,0
6235,427890,4155270,9.992,0,0
6236,427920,4155270,10.076,0,0
6237,427950,4155270,9.791,0,0
6238,427980,4155270,9.63,0,0
6239,428010,4155270,9.68,0,0
6240,428040,4155270,10.065,0,0
6241,428070,4155270,9.795,0,0
6242,428100,4155270,9.651,0,0
6243,428130,4155270,9.658,0,0
6244,428160,4155270,9.642,0,0
6245,428190,4155270,9.608,0,0
6246,428220,4155270,9.664,0,0
6247,428250,4155270,9.642,0,0
6248,428280,4155270,9.623,0,0
6249,428310,4155270,9.469,0,0
6250,428340,4155270,9.534,0,0
6251,428370,4155270,9.529,0,0
6252,428400,4155270,9.71,0,0
6253,428430,4155270,9.621,0,0
6254,428460,4155270,9.719,0,0
6255,428490,4155270,9.84,0,0
6256,428520,4155270,9.85,0,0
6257,428550,4155270,9.629,0,0
6258,428580,4155270,9.259,0,0
6259,428610,4155270,9.141,0,0
6260,428640,4155270,8.773,0,0
6261,428670,4155270,9.147,0,0
6262,428700,4155270,9.364,0,0
6263,428730,4155270,9.495,0,0
6264,428760,4155270,9.657,0,0
6265,428790,4155270,9.649,0,0
6266,428820,4155270,9.753,0,0
6267,428850,4155270,10.018,0,0
6268,428880,4155270,10.429,0,0
6269,428910,4155270,10.556,0,0
6270,428940,4155270,10.307,0,0
6271,428970,4155270,10.27,0,0
6272,429000,4155270,10.317,0,0
6273,429030,4155270,10.354,0,0
6274,429060,4155270,10.005,0,0
6275,429090,4155270,9.441,0,0
6276,429120,4155270,10.165,0,0
6277,429150,4155270,10.192,0,0
6278,429180,4155270,10.331,0,0
6279,429210,4155270,10.488,0,0
6013,429270,4155270,10.701,0,0
6280,429240,4155270,10.407,0,0
6281,429270,4155270,10.724,0,0
6485,427350,4155240,10.823,0,0
6486,427380,4155240,11.11,0,0
6487,427410,4155240,11.049,0,0
6488,427440,4155240,10.727,0,0
6489,427470,4155240,10.568,0,0
6490,427500,4155240,10.414,0,0
6491,427530,4155240,10.134,0,0
6492,427560,4155240,9.943,0,0
6493,427590,4155240,9.889,0,0
6494,427620,4155240,9.934,0,0
6495,427650,4155240,9.834,0,0
6496,427680,4155240,9.709,0,0
6497,427710,4155240,9.635,0,0
6498,427740,4155240,9.664,0,0
6499,427770,4155240,9.722,0,0
6500,427800,4155240,9.914,0,0
6501,427830,4155240,10.185,0,0
6502,427860,4155240,10.249,0,0
6503,427890,4155240,10.321,0,0
6504,427920,4155240,10.533,0,0
6505,427950,4155240,10.329,0,0
6506,427980,4155240,9.613,0,0
6507,428010,4155240,10.14,0,0
6508,428040,4155240,9.836,0,0
6509,428070,4155240,9.636,0,0
6510,428100,4155240,9.659,0,0
6511,428130,4155240,9.663,0,0
6512,428160,4155240,9.637,0,0
6513,428190,4155240,9.637,0,0
6514,428220,4155240,9.63,0,0
6515,428250,4155240,9.608,0,0
6516,428280,4155240,9.604,0,0
6517,428310,4155240,9.566,0,0
6518,428340,4155240,9.354,0,0
6519,428370,4155240,9.387,0,0
6520,428400,4155240,9.426,0,0
6521,428430,4155240,9.539,0,0
6522,428460,4155240,9.763,0,0
6523,428490,4155240,9.874,0,0
6524,428520,4155240,9.823,0,0
6525,428550,4155240,9.677,0,0
6526,428580,4155240,9.281,0,0
6527,428610,4155240,8.916,0,0
6528,428640,4155240,8.719,0,0
6529,428670,4155240,9.2,0,0
6530,428700,4155240,9.314,0,0
6531,428730,4155240,9.522,0,0
6532,428760,4155240,9.72,0,0
6533,428790,4155240,9.815,0,0
6534,428820,4155240,10.021,0,0
6535,428850,4155240,10.218,0,0
6536,428880,4155240,10.385,0,0
6537,428910,4155240,10.406,0,0
6538,428940,4155240,10.291,0,0
6539,428970,4155240,10.044,0,0
6540,429000,4155240,10.111,0,0
6541,429030,4155240,10.234,0,0
6542,429060,4155240,10.24,0,0
6543,429090,4155240,10.174,0,0
6544,429120,4155240,10.202,0,0
6545,429150,4155240,10.321,0,0
6546,429180,4155240,10.398,0,0
6547,429210,4155240,10.497,0,0
6548,429240,4155240,10.601,0,0
6282,429300,4155240,10.788,0,0
6549,429270,4155240,10.369,0,0
6550,429300,4155240,10.835,0,0
6551,429330,4155240,10.903,0,0
6484,427320,4155210,10.53,0,0
6752,427320,4155210,10.55,0,0
6753,427350,4155210,10.837,0,0
6754,427380,4155210,10.921,0,0
6755,427410,4155210,11.037,0,0
6756,427440,4155210,10.894,0,0
6757,427470,4155210,10.653,0,0
6758,427500,4155210,10.533,0,0
6759,427530,4155210,10.176,0,0
6760,427560,4155210,9.99,0,0
6761,427590,4155210,9.892,0,0
6762,427620,4155210,9.827,0,0
6763,427650,4155210,9.93,0,0
6764,427680,4155210,10.008,0,0
6765,427710,4155210,10.057,0,0
6766,427740,4155210,10.135,0,0
6767,427770,4155210,10.209,0,0
6768,427800,4155210,10.014,0,0
6769,427830,4155210,9.89,0,0
6770,427860,4155210,10.014,0,0
6771,427890,4155210,10.439,0,0
6772,427920,4155210,10.657,0,0
6773,427950,4155210,10.431,0,0
6774,427980,4155210,10.342,0,0
6775,428010,4155210,9.855,0,0
6776,428040,4155210,9.773,0,0
6777,428070,4155210,9.65,0,0
6778,428100,4155210,9.637,0,0
6779,428130,4155210,9.676,0,0
6780,428160,4155210,9.63,0,0
6781,428190,4155210,9.621,0,0
6782,428220,4155210,9.635,0,0
6783,428250,4155210,9.608,0,0
6784,428280,4155210,9.6,0,0
6785,428310,4155210,9.524,0,0
6786,428340,4155210,9.401,0,0
6787,428370,4155210,9.154,0,0
6788,428400,4155210,9.233,0,0
6789,428430,4155210,9.397,0,0
6790,428460,4155210,9.604,0,0
6791,428490,4155210,9.678,0,0
6792,428520,4155210,9.73,0,0
6793,428550,4155210,9.487,0,0
6794,428580,4155210,9.022,0,0
6795,428610,4155210,8.536,0,0
6796,428640,4155210,9.068,0,0
6797,428670,4155210,9.434,0,0
6798,428700,4155210,9.634,0,0
6799,428730,4155210,9.789,0,0
6800,428760,4155210,9.856,0,0
6801,428790,4155210,10.067,0,0
6802,428820,4155210,10.293,0,0
6803,428850,4155210,10.217,0,0
6804,428880,4155210,10.22,0,0
6805,428910,4155210,10.219,0,0
6806,428940,4155210,10.171,0,0
6807,428970,4155210,10.131,0,0
6808,429000,4155210,9.958,0,0
6809,429030,4155210,10.079,0,0
6810,429060,4155210,10.128,0,0
6811,429090,4155210,10.16,0,0
6812,429120,4155210,10.232,0,0
6813,429150,4155210,10.068,0,0
6814,429180,4155210,10.058,0,0
6815,429210,4155210,10.583,0,0
6816,429240,4155210,10.645,0,0
6817,429270,4155210,10.672,0,0
6818,429300,4155210,10.422,0,0
6552,429360,4155210,10.805,0,0
6819,429330,4155210,10.78,0,0
6820,429360,4155210,10.53,0,0
6821,429390,4155210,10.474,0,0
7020,427320,4155180,10.564,0,0
7021,427350,4155180,10.791,0,0
7022,427380,4155180,10.897,0,0
7023,427410,4155180,11.124,0,0
7024,427440,4155180,11.042,0,0
7025,427470,4155180,10.781,0,0
7026,427500,4155180,10.68,0,0
7027,427530,4155180,10.459,0,0
7028,427560,4155180,10.405,0,0
7029,427590,4155180,10.357,0,0
7030,427620,4155180,10.458,0,0
7031,427650,4155180,10.443,0,0
7032,427680,4155180,10.273,0,0
7033,427710,4155180,10.269,0,0
7034,427740,4155180,9.998,0,0
7035,427770,4155180,9.694,0,0
7036,427800,4155180,9.727,0,0
7037,427830,4155180,9.64,0,0
7038,427860,4155180,9.734,0,0
7039,427890,4155180,9.973,0,0
7040,427920,4155180,10.363,0,0
7041,427950,4155180,10.358,0,0
7042,427980,4155180,9.827,0,0
7043,428010,4155180,9.767,0,0
7044,428040,4155180,9.67,0,0
7045,428070,4155180,9.627,0,0
7046,428100,4155180,9.604,0,0
7047,428130,4155180,9.565,0,0
7048,428160,4155180,9.627,0,0
7049,428190,4155180,9.646,0,0
7050,428220,4155180,9.616,0,0
7051,428250,4155180,9.579,0,0
7052,428280,4155180,9.515,0,0
7053,428310,4155180,9.317,0,0
7054,428340,4155180,9.094,0,0
7055,428370,4155180,8.97,0,0
7056,428400,4155180,9.064,0,0
7057,428430,4155180,9.085,0,0
7058,428460,4155180,9.276,0,0
7059,428490,4155180,9.364,0,0
7060,428520,4155180,9.416,0,0
7061,428550,4155180,9.07,0,0
7062,428580,4155180,8.575,0,0
7063,428610,4155180,8.681,0,0
7064,428640,4155180,9.468,0,0
7065,428670,4155180,9.904,0,0
7066,428700,4155180,10.009,0,0
7067,428730,4155180,10.061,0,0
7068,428760,4155180,10.177,0,0
7069,428790,4155180,10.322,0,0
7070,428820,4155180,10.195,0,0
7071,428850,4155180,10.307,0,0
7072,428880,4155180,10.294,0,0
7073,428910,4155180,10.142,0,0
7074,428940,4155180,9.977,0,0
7075,428970,4155180,9.935,0,0
7076,429000,4155180,9.97,0,0
7077,429030,4155180,10.062,0,0
7078,429060,4155180,10.185,0,0
7079,429090,4155180,10.247,0,0
7080,429120,4155180,10.286,0,0
7081,429150,4155180,10.056,0,0
7082,429180,4155180,8.825,0,0
7083,429210,4155180,9.92,0,0
7084,429240,4155180,10.632,0,0
7085,429270,4155180,10.639,0,0
7086,429300,4155180,10.379,0,0
7087,429330,4155180,10.429,0,0
7088,429360,4155180,10.278,0,0
6822,429420,4155180,10.251,0,0
7089,429390,4155180,10.246,0,0
7090,429420,4155180,10.144,0,0
7019,427290,4155150,10.489,0,0
7287,427290,4155150,10.683,0,0
7288,427320,4155150,10.668,0,0
7289,427350,4155150,10.695,0,0
7290,427380,4155150,10.695,0,0
7291,427410,4155150,10.741,0,0
7292,427440,4155150,10.746,0,0
7293,427470,4155150,10.66,0,0
7294,427500,4155150,10.581,0,0
7295,427530,4155150,10.551,0,0
7296,427560,4155150,10.388,0,0
7297,427590,4155150,10.195,0,0
7298,427620,4155150,10.173,0,0
7299,427650,4155150,10.066,0,0
7300,427680,4155150,10.169,0,0
7301,427710,4155150,10.304,0,0
7302,427740,4155150,9.887,0,0
7303,427770,4155150,9.798,0,0
7304,427800,4155150,9.974,0,0
7305,427830,4155150,9.928,0,0
7306,427860,4155150,9.804,0,0
7307,427890,4155150,9.824,0,0
7308,427920,4155150,10.143,0,0
7309,427950,4155150,9.776,0,0
7310,427980,4155150,9.721,0,0
7311,428010,4155150,9.737,0,0
7312,428040,4155150,9.632,0,0
7313,428070,4155150,9.594,0,0
7314,428100,4155150,9.559,0,0
7315,428130,4155150,9.581,0,0
7316,428160,4155150,9.609,0,0
7317,428190,4155150,9.653,0,0
7318,428220,4155150,9.565,0,0
7319,428250,4155150,9.431,0,0
7320,428280,4155150,9.267,0,0
7321,428310,4155150,9.136,0,0
7322,428340,4155150,8.979,0,0
7323,428370,4155150,8.951,0,0
7324,428400,4155150,8.811,0,0
7325,428430,4155150,8.686,0,0
7326,428460,4155150,8.603,0,0
7327,428490,4155150,8.757,0,0
7328,428520,4155150,8.733,0,0
7329,428550,4155150,8.749,0,0
7330,428580,4155150,8.348,0,0
7331,428610,4155150,8.734,0,0
7332,428640,4155150,9.435,0,0
7333,428670,4155150,10.025,0,0
7334,428700,4155150,10.178,0,0
7335,428730,4155150,10.302,0,0
7336,428760,4155150,10.237,0,0
7337,428790,4155150,10.11,0,0
7338,428820,4155150,10.251,0,0
7339,428850,4155150,10.208,0,0
7340,428880,4155150,10.145,0,0
7341,428910,4155150,9.885,0,0
7342,428940,4155150,9.765,0,0
7343,428970,4155150,9.792,0,0
7344,429000,4155150,9.901,0,0
7345,429030,4155150,10.074,0,0
7346,429060,4155150,10.191,0,0
7347,429090,4155150,10.25,0,0
7348,429120,4155150,10.372,0,0
7349,429150,4155150,10.403,0,0
7350,429180,4155150,9.808,0,0
7351,429210,4155150,8.799,0,0
7352,429240,4155150,10.048,0,0
7353,429270,4155150,10.54,0,0
7354,429300,4155150,10.419,0,0
7355,429330,4155150,10.173,0,0
7356,429360,4155150,10.179,0,0
7357,429390,4155150,10.123,0,0
7091,429450,4155150,9.917,0,0
7358,429420,4155150,9.961,0,0
7359,429450,4155150,9.869,0,0
7555,427290,4155120,10.673,0,0
7556,427320,4155120,10.62,0,0
7557,427350,4155120,10.681,0,0
7558,427380,4155120,10.807,0,0
7559,427410,4155120,10.841,0,0
7560,427440,4155120,10.683,0,0
7561,427470,4155120,10.598,0,0
7562,427500,4155120,10.693,0,0
7563,427530,4155120,10.889,0,0
7564,427560,4155120,10.304,0,0
7565,427590,4155120,10.267,0,0
7566,427620,4155120,10.141,0,0
7567,427650,4155120,10.275,0,0
7568,427680,4155120,10.468,0,0
7569,427710,4155120,10.38,0,0
7570,427740,4155120,9.929,0,0
7571,427770,4155120,9.804,0,0
7572,427800,4155120,9.858,0,0
7573,427830,4155120,10.102,0,0
7574,427860,4155120,10.04,0,0
7575,427890,4155120,10.116,0,0
7576,427920,4155120,9.794,0,0
7577,427950,4155120,9.782,0,0
7578,427980,4155120,9.757,0,0
7579,428010,4155120,9.666,0,0
7580,428040,4155120,9.672,0,0
7581,428070,4155120,9.634,0,0
7582,428100,4155120,9.606,0,0
7583,428130,4155120,9.616,0,0
7584,428160,4155120,9.622,0,0
7585,428190,4155120,9.617,0,0
7586,428220,4155120,9.591,0,0
7587,428250,4155120,9.553,0,0
7588,428280,4155120,9.476,0,0
7589,428310,4155120,9.449,0,0
7590,428340,4155120,9.516,0,0
7591,428370,4155120,9.542,0,0
7592,428400,4155120,9.309,0,0
7593,428430,4155120,9.026,0,0
7594,428460,4155120,8.882,0,0
7595,428490,4155120,8.369,0,0
7596,428520,4155120,8.335,0,0
7597,428550,4155120,8.759,0,0
7598,428580,4155120,8.792,0,0
7599,428610,4155120,8.298,0,0
7600,428640,4155120,8.743,0,0
7601,428670,4155120,9.645,0,0
7602,428700,4155120,10.003,0,0
7603,428730,4155120,9.979,0,0
7604,428760,4155120,10.129,0,0
7605,428790,4155120,10.197,0,0
7606,428820,4155120,10.184,0,0
7607,428850,4155120,10.028,0,0
7608,428880,4155120,9.83,0,0
7609,428910,4155120,9.754,0,0
7610,428940,4155120,9.676,0,0
7611,428970,4155120,9.778,0,0
7612,429000,4155120,9.975,0,0
7613,429030,4155120,10.07,0,0
7614,429060,4155120,10.094,0,0
7615,429090,4155120,10.213,0,0
7616,429120,4155120,10.271,0,0
7617,429150,4155120,10.478,0,0
7618,429180,4155120,10.557,0,0
7619,429210,4155120,9.723,0,0
7620,429240,4155120,8.825,0,0
7621,429270,4155120,10.065,0,0
7622,429300,4155120,10.267,0,0
7623,429330,4155120,10.108,0,0
7624,429360,4155120,9.894,0,0
7625,429390,4155120,9.926,0,0
7626,429420,4155120,9.758,0,0
7360,429480,4155120,9.996,0,0
7627,429450,4155120,9.753,0,0
7628,429480,4155120,10.095,0,0
7554,427260,4155090,10.68,0,0
7822,427260,4155090,10.496,0,0
7823,427290,4155090,10.593,0,0
7824,427320,4155090,10.713,0,0
7825,427350,4155090,10.956,0,0
7826,427380,4155090,11.112,0,0
7827,427410,4155090,11.036,0,0
7828,427440,4155090,10.815,0,0
7829,427470,4155090,10.605,0,0
7830,427500,4155090,10.627,0,0
7831,427530,4155090,10.96,0,0
7832,427560,4155090,10.708,0,0
7833,427590,4155090,10.084,0,0
7834,427620,4155090,9.961,0,0
7835,427650,4155090,10.166,0,0
7836,427680,4155090,10.344,0,0
7837,427710,4155090,10.136,0,0
7838,427740,4155090,9.939,0,0
7839,427770,4155090,9.779,0,0
7840,427800,4155090,9.801,0,0
7841,427830,4155090,10.051,0,0
7842,427860,4155090,10.277,0,0
7843,427890,4155090,9.998,0,0
7844,427920,4155090,9.747,0,0
7845,427950,4155090,9.701,0,0
7846,427980,4155090,9.772,0,0
7847,428010,4155090,9.686,0,0
7848,428040,4155090,9.65,0,0
7849,428070,4155090,9.611,0,0
7850,428100,4155090,9.599,0,0
7851,428130,4155090,9.606,0,0
7852,428160,4155090,9.629,0,0
7853,428190,4155090,9.625,0,0
7854,428220,4155090,9.606,0,0
7855,428250,4155090,9.61,0,0
7856,428280,4155090,9.507,0,0
7857,428310,4155090,9.479,0,0
7858,428340,4155090,9.459,0,0
7859,428370,4155090,9.32,0,0
7860,428400,4155090,9.263,0,0
7861,428430,4155090,8.853,0,0
7862,428460,4155090,8.659,0,0
7863,428490,4155090,8.657,0,0
7864,428520,4155090,9.282,0,0
7865,428550,4155090,9.056,0,0
7866,428580,4155090,10.111,0,0
7867,428610,4155090,8.999,0,0
7868,428640,4155090,7.976,0,0
7869,428670,4155090,8.213,0,0
7870,428700,4155090,8.993,0,0
7871,428730,4155090,9.845,0,0
7872,428760,4155090,9.987,0,0
7873,428790,4155090,10.123,0,0
7874,428820,4155090,10.025,0,0
7875,428850,4155090,9.868,0,0
7876,428880,4155090,9.632,0,0
7877,428910,4155090,9.681,0,0
7878,428940,4155090,9.784,0,0
7879,428970,4155090,9.804,0,0
7880,429000,4155090,9.859,0,0
7881,429030,4155090,10.016,0,0
7882,429060,4155090,10.232,0,0
7883,429090,4155090,10.261,0,0
7884,429120,4155090,10.265,0,0
7885,429150,4155090,10.404,0,0
7886,429180,4155090,10.607,0,0
7887,429210,4155090,10.411,0,0
7888,429240,4155090,9.388,0,0
7889,429270,4155090,8.812,0,0
7890,429300,4155090,9.951,0,0
7891,429330,4155090,10.204,0,0
7892,429360,4155090,9.969,0,0
7893,429390,4155090,9.614,0,0
7894,429420,4155090,9.597,0,0
7895,429450,4155090,9.713,0,0
7629,429510,4155090,10.334,0,0
7896,429480,4155090,9.905,0,0
7897,429510,4155090,10.145,0,0
7898,429540,4155090,10.016,0,0
8090,427260,4155060,10.565,0,0
8091,427290,4155060,10.654,0,0
8092,427320,4155060,10.77,0,0
8093,427350,4155060,11.102,0,0
8094,427380,4155060,11.319,0,0
8095,427410,4155060,11.272,0,0
8096,427440,4155060,11.186,0,0
8097,427470,4155060,10.715,0,0
8098,427500,4155060,10.809,0,0
8099,427530,4155060,10.897,0,0
8100,427560,4155060,11.011,0,0
8101,427590,4155060,10.477,0,0
8102,427620,4155060,9.946,0,0
8103,427650,4155060,9.974,0,0
8104,427680,4155060,10.159,0,0
8105,427710,4155060,10.051,0,0
8106,427740,4155060,9.893,0,0
8107,427770,4155060,9.88,0,0
8108,427800,4155060,9.945,0,0
8109,427830,4155060,10.005,0,0
8110,427860,4155060,10.11,0,0
8111,427890,4155060,10.017,0,0
8112,427920,4155060,9.754,0,0
8113,427950,4155060,9.784,0,0
8114,427980,4155060,9.71,0,0
8115,428010,4155060,9.654,0,0
8116,428040,4155060,9.658,0,0
8117,428070,4155060,9.645,0,0
8118,428100,4155060,9.634,0,0
8119,428130,4155060,9.632,0,0
8120,428160,4155060,9.658,0,0
8121,428190,4155060,9.637,0,0
8122,428220,4155060,9.641,0,0
8123,428250,4155060,9.586,0,0
8124,428280,4155060,9.409,0,0
8125,428310,4155060,9.084,0,0
8126,428340,4155060,8.919,0,0
8127,428370,4155060,8.992,0,0
8128,428400,4155060,9.026,0,0
8129,428430,4155060,9.184,0,0
8130,428460,4155060,9.46,0,0
8131,428490,4155060,9.468,0,0
8132,428520,4155060,9.866,0,0
8133,428550,4155060,9.877,0,0
8134,428580,4155060,9.718,0,0
8135,428610,4155060,10.664,0,0
8136,428640,4155060,9.894,0,0
8137,428670,4155060,7.877,0,0
8138,428700,4155060,7.964,0,0
8139,428730,4155060,9.099,0,0
8140,428760,4155060,9.597,0,0
8141,428790,4155060,9.942,0,0
8142,428820,4155060,9.816,0,0
8143,428850,4155060,9.599,0,0
8144,428880,4155060,9.601,0,0
8145,428910,4155060,9.557,0,0
8146,428940,4155060,9.614,0,0
8147,428970,4155060,9.764,0,0
8148,429000,4155060,9.936,0,0
8149,429030,4155060,10.128,0,0
8150,429060,4155060,10.231,0,0
8151,429090,4155060,10.365,0,0
8152,429120,4155060,10.51,0,0
8153,429150,4155060,10.329,0,0
8154,429180,4155060,10.293,0,0
8155,429210,4155060,10.293,0,0
8156,429240,4155060,10.098,0,0
8157,429270,4155060,9.053,0,0
8158,429300,4155060,8.807,0,0
8159,429330,4155060,9.996,0,0
8160,429360,4155060,9.904,0,0
8161,429390,4155060,9.564,0,0
8162,429420,4155060,9.488,0,0
8163,429450,4155060,9.574,0,0
8164,429480,4155060,9.76,0,0
8165,429510,4155060,9.817,0,0
7899,429570,4155060,9.892,0,0
8166,429540,4155060,9.639,0,0
8167,429570,4155060,9.942,0,0
8089,427230,4155030,10.627,0,0
8357,427230,4155030,10.588,0,0
8358,427260,4155030,10.618,0,0
8359,427290,4155030,10.817,0,0
8360,427320,4155030,10.722,0,0
8361,427350,4155030,11.131,0,0
8362,427380,4155030,11.365,0,0
8363,427410,4155030,11.367,0,0
8364,427440,4155030,11.331,0,0
8365,427470,4155030,11.047,0,0
8366,427500,4155030,10.924,0,0
8367,427530,4155030,10.941,0,0
8368,427560,4155030,11.102,0,0
8369,427590,4155030,10.932,0,0
8370,427620,4155030,10.184,0,0
8371,427650,4155030,9.952,0,0
8372,427680,4155030,9.985,0,0
8373,427710,4155030,10.028,0,0
8374,427740,4155030,10.042,0,0
8375,427770,4155030,10.118,0,0
8376,427800,4155030,10.268,0,0
8377,427830,4155030,9.826,0,0
8378,427860,4155030,9.753,0,0
8379,427890,4155030,9.741,0,0
8380,427920,4155030,9.75,0,0
8381,427950,4155030,9.792,0,0
8382,427980,4155030,9.68,0,0
8383,428010,4155030,9.673,0,0
8384,428040,4155030,9.672,0,0
8385,428070,4155030,9.648,0,0
8386,428100,4155030,9.646,0,0
8387,428130,4155030,9.673,0,0
8388,428160,4155030,9.704,0,0
8389,428190,4155030,9.653,0,0
8390,428220,4155030,9.62,0,0
8391,428250,4155030,9.574,0,0
8392,428280,4155030,9.338,0,0
8393,428310,4155030,9.221,0,0
8394,428340,4155030,9.361,0,0
8395,428370,4155030,9.578,0,0
8396,428400,4155030,9.61,0,0
8397,428430,4155030,9.657,0,0
8398,428460,4155030,9.719,0,0
8399,428490,4155030,9.743,0,0
8400,428520,4155030,9.99,0,0
8401,428550,4155030,11.057,0,0
8402,428580,4155030,10.171,0,0
8403,428610,4155030,10.472,0,0
8404,428640,4155030,10.468,0,0
8405,428670,4155030,8.796,0,0
8406,428700,4155030,7.722,0,0
8407,428730,4155030,8.054,0,0
8408,428760,4155030,9.549,0,0
